2025-12-05 16:56:31,757 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:166] - INFO: 
Model training started for property: Tg
2025-12-05 16:56:31,758 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:78] - INFO: 
+------------+--------------+
| Parameter  | Value        |
+------------+--------------+
| cuda       | 3            |
+------------+--------------+
| datadir    | data         |
+------------+--------------+
| epoch      | 1000         |
+------------+--------------+
| seed       | [42]         |
+------------+--------------+
| channels   | 64           |
+------------+--------------+
| pretrain   | 0            |
+------------+--------------+
| batch_size | 32           |
+------------+--------------+
| net_lr     | 0.001        |
+------------+--------------+
2025-12-05 16:56:31,758 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:171] - INFO: --- Starting training for Tg with seed 42 ---
2025-12-05 16:57:03,835 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [420/1000] Train_MSE: 4189.119968 Val_MSE: 6603.784344 | Loss: 3628.276514
2025-12-05 16:57:03,910 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [421/1000] Train_MSE: 3081.959924 Val_MSE: 5443.642851 | Loss: 3399.262244
2025-12-05 16:57:03,983 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [422/1000] Train_MSE: 3676.520173 Val_MSE: 6156.085083 | Loss: 3370.228882
2025-12-05 16:57:04,057 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [423/1000] Train_MSE: 3031.173311 Val_MSE: 5511.740744 | Loss: 3784.086267
2025-12-05 16:57:04,128 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [424/1000] Train_MSE: 3073.387883 Val_MSE: 5721.416207 | Loss: 3388.153198
2025-12-05 16:57:04,203 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [425/1000] Train_MSE: 5360.292318 Val_MSE: 7711.061775 | Loss: 3407.679602
2025-12-05 16:57:04,276 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [426/1000] Train_MSE: 3972.198093 Val_MSE: 6347.536244 | Loss: 3400.424976
2025-12-05 16:57:04,351 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [427/1000] Train_MSE: 3010.465122 Val_MSE: 5564.486853 | Loss: 3099.504224
2025-12-05 16:57:04,427 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [428/1000] Train_MSE: 3397.301305 Val_MSE: 5926.193477 | Loss: 3412.250952
2025-12-05 16:57:04,507 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [429/1000] Train_MSE: 2995.121847 Val_MSE: 5598.223766 | Loss: 3080.549487
2025-12-05 16:57:04,590 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [430/1000] Train_MSE: 3182.616987 Val_MSE: 5847.002543 | Loss: 3503.689014
2025-12-05 16:57:04,673 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [431/1000] Train_MSE: 3090.080409 Val_MSE: 5737.208663 | Loss: 3413.859033
2025-12-05 16:57:04,749 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [432/1000] Train_MSE: 4100.634276 Val_MSE: 6656.096643 | Loss: 3030.866003
2025-12-05 16:57:04,828 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [433/1000] Train_MSE: 3670.552429 Val_MSE: 6163.364171 | Loss: 3381.919055
2025-12-05 16:57:04,909 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [434/1000] Train_MSE: 3091.658411 Val_MSE: 5748.824693 | Loss: 3139.348090
2025-12-05 16:57:04,992 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [435/1000] Train_MSE: 3000.297111 Val_MSE: 5695.933292 | Loss: 3387.248755
2025-12-05 16:57:05,067 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [436/1000] Train_MSE: 3004.623562 Val_MSE: 5759.104673 | Loss: 3185.616479
2025-12-05 16:57:05,142 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [437/1000] Train_MSE: 2991.409039 Val_MSE: 5593.344565 | Loss: 3214.494434
2025-12-05 16:57:05,210 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [438/1000] Train_MSE: 6798.519574 Val_MSE: 9111.726011 | Loss: 4121.971802
2025-12-05 16:57:05,281 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [439/1000] Train_MSE: 3717.299148 Val_MSE: 6174.895812 | Loss: 3904.475610
2025-12-05 16:57:05,351 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [440/1000] Train_MSE: 3051.968002 Val_MSE: 5478.627635 | Loss: 3790.207422
2025-12-05 16:57:05,425 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [441/1000] Train_MSE: 4768.337505 Val_MSE: 7228.787945 | Loss: 3315.345496
2025-12-05 16:57:05,506 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [442/1000] Train_MSE: 3015.388033 Val_MSE: 5644.660620 | Loss: 3096.206885
2025-12-05 16:57:05,579 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [443/1000] Train_MSE: 3591.148520 Val_MSE: 6155.749183 | Loss: 3524.099194
2025-12-05 16:57:05,654 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [444/1000] Train_MSE: 2963.105322 Val_MSE: 5559.997087 | Loss: 3537.028284
2025-12-05 16:57:05,736 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [445/1000] Train_MSE: 3063.019441 Val_MSE: 5596.576699 | Loss: 3215.886841
2025-12-05 16:57:05,806 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [446/1000] Train_MSE: 3289.004215 Val_MSE: 5878.278517 | Loss: 3417.771606
2025-12-05 16:57:05,880 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [447/1000] Train_MSE: 3301.301252 Val_MSE: 5797.696591 | Loss: 3289.362427
2025-12-05 16:57:05,955 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [448/1000] Train_MSE: 3867.245425 Val_MSE: 6414.459145 | Loss: 3149.525256
2025-12-05 16:57:06,034 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [449/1000] Train_MSE: 3117.010918 Val_MSE: 5637.877953 | Loss: 3366.860266
2025-12-05 16:57:06,117 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [450/1000] Train_MSE: 3068.434824 Val_MSE: 5380.639719 | Loss: 3568.794727
2025-12-05 16:57:06,119 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:236] - INFO: Best model saved at epoch 450 with val_mse 5380.639719
2025-12-05 16:57:06,197 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [451/1000] Train_MSE: 3067.547155 Val_MSE: 5502.403492 | Loss: 3508.009314
2025-12-05 16:57:06,267 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [452/1000] Train_MSE: 5253.815478 Val_MSE: 7464.665552 | Loss: 3206.704199
2025-12-05 16:57:06,339 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [453/1000] Train_MSE: 3007.153092 Val_MSE: 5652.433427 | Loss: 3612.682898
2025-12-05 16:57:06,420 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [454/1000] Train_MSE: 3141.603247 Val_MSE: 5817.903678 | Loss: 3380.537329
2025-12-05 16:57:06,524 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [455/1000] Train_MSE: 3096.947991 Val_MSE: 5748.752038 | Loss: 3262.744409
2025-12-05 16:57:06,606 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [456/1000] Train_MSE: 3140.419712 Val_MSE: 5774.295326 | Loss: 3273.493323
2025-12-05 16:57:06,685 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [457/1000] Train_MSE: 3064.011885 Val_MSE: 5549.225477 | Loss: 3499.838892
2025-12-05 16:57:06,761 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [458/1000] Train_MSE: 3133.598448 Val_MSE: 5731.840568 | Loss: 3508.743225
2025-12-05 16:57:06,838 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [459/1000] Train_MSE: 2986.150396 Val_MSE: 5565.275398 | Loss: 3354.090857
2025-12-05 16:57:06,917 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [460/1000] Train_MSE: 2969.001005 Val_MSE: 5547.308282 | Loss: 3433.193384
2025-12-05 16:57:06,991 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [461/1000] Train_MSE: 3284.354053 Val_MSE: 5971.528469 | Loss: 3319.410278
2025-12-05 16:57:07,070 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [462/1000] Train_MSE: 3690.671155 Val_MSE: 6296.669050 | Loss: 3453.266772
2025-12-05 16:57:07,149 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [463/1000] Train_MSE: 3479.479814 Val_MSE: 5848.797910 | Loss: 3776.951929
2025-12-05 16:57:07,225 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [464/1000] Train_MSE: 2990.367050 Val_MSE: 5543.517987 | Loss: 3406.172144
2025-12-05 16:57:07,302 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [465/1000] Train_MSE: 3018.417471 Val_MSE: 5587.620751 | Loss: 3237.730603
2025-12-05 16:57:07,373 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [466/1000] Train_MSE: 3147.026574 Val_MSE: 5787.818437 | Loss: 3356.188086
2025-12-05 16:57:07,446 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [467/1000] Train_MSE: 3256.811563 Val_MSE: 5815.899728 | Loss: 3067.348608
2025-12-05 16:57:07,515 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [468/1000] Train_MSE: 2979.881211 Val_MSE: 5564.433884 | Loss: 3120.467407
2025-12-05 16:57:07,582 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [469/1000] Train_MSE: 5188.179513 Val_MSE: 7768.127983 | Loss: 3167.339502
2025-12-05 16:57:07,653 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [470/1000] Train_MSE: 2973.116072 Val_MSE: 5703.985905 | Loss: 3080.592944
2025-12-05 16:57:07,725 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [471/1000] Train_MSE: 2969.550561 Val_MSE: 5526.960326 | Loss: 3197.724500
2025-12-05 16:57:07,798 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [472/1000] Train_MSE: 2958.429214 Val_MSE: 5413.546882 | Loss: 3639.260571
2025-12-05 16:57:07,874 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [473/1000] Train_MSE: 2980.952623 Val_MSE: 5393.352121 | Loss: 3111.420593
2025-12-05 16:57:07,945 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [474/1000] Train_MSE: 2944.463292 Val_MSE: 5456.911254 | Loss: 3260.396240
2025-12-05 16:57:08,018 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [475/1000] Train_MSE: 2925.307197 Val_MSE: 5545.542812 | Loss: 3223.722974
2025-12-05 16:57:08,089 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [476/1000] Train_MSE: 3168.694063 Val_MSE: 5841.691772 | Loss: 3198.441260
2025-12-05 16:57:08,170 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [477/1000] Train_MSE: 2972.069142 Val_MSE: 5573.018224 | Loss: 3251.693970
2025-12-05 16:57:08,249 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [478/1000] Train_MSE: 3507.979494 Val_MSE: 5957.592527 | Loss: 3418.398383
2025-12-05 16:57:08,326 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [479/1000] Train_MSE: 2963.962001 Val_MSE: 5386.818840 | Loss: 3270.850061
2025-12-05 16:57:08,404 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [480/1000] Train_MSE: 2945.018802 Val_MSE: 5504.756137 | Loss: 3160.198328
2025-12-05 16:57:08,482 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [481/1000] Train_MSE: 3000.432074 Val_MSE: 5593.415651 | Loss: 3478.168848
2025-12-05 16:57:08,563 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [482/1000] Train_MSE: 3126.353396 Val_MSE: 5725.348923 | Loss: 3285.371680
2025-12-05 16:57:08,636 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [483/1000] Train_MSE: 2916.187079 Val_MSE: 5592.913093 | Loss: 3294.617041
2025-12-05 16:57:08,711 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [484/1000] Train_MSE: 3040.348350 Val_MSE: 5761.824678 | Loss: 3248.266931
2025-12-05 16:57:08,786 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [485/1000] Train_MSE: 2945.922956 Val_MSE: 5630.872467 | Loss: 3592.470190
2025-12-05 16:57:08,855 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [486/1000] Train_MSE: 2954.702235 Val_MSE: 5586.891947 | Loss: 3385.988879
2025-12-05 16:57:08,924 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [487/1000] Train_MSE: 3459.930951 Val_MSE: 6101.835003 | Loss: 3381.902100
2025-12-05 16:57:08,998 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [488/1000] Train_MSE: 3005.442517 Val_MSE: 5618.787189 | Loss: 3320.131885
2025-12-05 16:57:09,070 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [489/1000] Train_MSE: 2901.221239 Val_MSE: 5518.005456 | Loss: 3201.907520
2025-12-05 16:57:09,144 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [490/1000] Train_MSE: 2929.735239 Val_MSE: 5586.477109 | Loss: 3355.555920
2025-12-05 16:57:09,220 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [491/1000] Train_MSE: 3024.386013 Val_MSE: 5666.451658 | Loss: 3015.352380
2025-12-05 16:57:09,316 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [492/1000] Train_MSE: 2934.396344 Val_MSE: 5601.764433 | Loss: 3139.071912
2025-12-05 16:57:09,399 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [493/1000] Train_MSE: 3041.857345 Val_MSE: 5660.788617 | Loss: 3557.780347
2025-12-05 16:57:09,482 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [494/1000] Train_MSE: 3139.256853 Val_MSE: 5745.216129 | Loss: 3452.273145
2025-12-05 16:57:09,567 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [495/1000] Train_MSE: 3782.322742 Val_MSE: 6347.076773 | Loss: 3503.129187
2025-12-05 16:57:09,653 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [496/1000] Train_MSE: 3392.846920 Val_MSE: 5839.910736 | Loss: 3388.317456
2025-12-05 16:57:09,727 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [497/1000] Train_MSE: 3517.716765 Val_MSE: 6120.196550 | Loss: 3144.475171
2025-12-05 16:57:09,800 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [498/1000] Train_MSE: 2904.752725 Val_MSE: 5634.137727 | Loss: 3440.504028
2025-12-05 16:57:09,874 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [499/1000] Train_MSE: 3219.138240 Val_MSE: 5905.760336 | Loss: 3588.551196
2025-12-05 16:57:09,945 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [500/1000] Train_MSE: 3020.071395 Val_MSE: 5648.076679 | Loss: 3365.247766
2025-12-05 16:57:10,018 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [501/1000] Train_MSE: 2947.278274 Val_MSE: 5516.740909 | Loss: 3489.218994
2025-12-05 16:57:10,087 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [502/1000] Train_MSE: 2992.913945 Val_MSE: 5679.369844 | Loss: 3970.345044
2025-12-05 16:57:10,160 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [503/1000] Train_MSE: 3149.140045 Val_MSE: 5780.995325 | Loss: 3215.961780
2025-12-05 16:57:10,230 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [504/1000] Train_MSE: 3216.635080 Val_MSE: 5852.770235 | Loss: 3152.190442
2025-12-05 16:57:10,300 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [505/1000] Train_MSE: 3064.922296 Val_MSE: 5582.515818 | Loss: 3223.093750
2025-12-05 16:57:10,372 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [506/1000] Train_MSE: 3283.912626 Val_MSE: 6014.402604 | Loss: 3260.553882
2025-12-05 16:57:10,443 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [507/1000] Train_MSE: 3623.984967 Val_MSE: 6206.823349 | Loss: 3724.586108
2025-12-05 16:57:10,514 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [508/1000] Train_MSE: 4221.139497 Val_MSE: 6687.456996 | Loss: 3525.459509
2025-12-05 16:57:10,585 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [509/1000] Train_MSE: 3035.124304 Val_MSE: 5489.700841 | Loss: 2937.789355
2025-12-05 16:57:10,655 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [510/1000] Train_MSE: 3202.350493 Val_MSE: 5852.338566 | Loss: 3282.343921
2025-12-05 16:57:10,725 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [511/1000] Train_MSE: 2985.117855 Val_MSE: 5674.720519 | Loss: 2974.861487
2025-12-05 16:57:10,796 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [512/1000] Train_MSE: 3174.276512 Val_MSE: 5826.562250 | Loss: 3223.725146
2025-12-05 16:57:10,867 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [513/1000] Train_MSE: 2933.880589 Val_MSE: 5575.227179 | Loss: 3208.021399
2025-12-05 16:57:10,938 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [514/1000] Train_MSE: 3012.576328 Val_MSE: 5511.800732 | Loss: 3731.521948
2025-12-05 16:57:11,008 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [515/1000] Train_MSE: 3070.780824 Val_MSE: 5645.327544 | Loss: 3683.610864
2025-12-05 16:57:11,080 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [516/1000] Train_MSE: 3041.613578 Val_MSE: 5701.299196 | Loss: 3414.939673
2025-12-05 16:57:11,159 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [517/1000] Train_MSE: 4775.976125 Val_MSE: 7363.026619 | Loss: 3295.443042
2025-12-05 16:57:11,246 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [518/1000] Train_MSE: 2907.121977 Val_MSE: 5602.324071 | Loss: 3212.959851
2025-12-05 16:57:11,328 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [519/1000] Train_MSE: 2901.112408 Val_MSE: 5571.958114 | Loss: 3965.811670
2025-12-05 16:57:11,411 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [520/1000] Train_MSE: 3950.692781 Val_MSE: 6423.715678 | Loss: 3181.616455
2025-12-05 16:57:11,492 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [521/1000] Train_MSE: 2977.540298 Val_MSE: 5454.143702 | Loss: 3433.893604
2025-12-05 16:57:11,567 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [522/1000] Train_MSE: 3024.264144 Val_MSE: 5558.351877 | Loss: 3130.227246
2025-12-05 16:57:11,638 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [523/1000] Train_MSE: 2917.943509 Val_MSE: 5656.077738 | Loss: 3328.498828
2025-12-05 16:57:11,708 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [524/1000] Train_MSE: 3490.452762 Val_MSE: 6069.781719 | Loss: 3215.043091
2025-12-05 16:57:11,780 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [525/1000] Train_MSE: 3299.931359 Val_MSE: 5897.662317 | Loss: 3109.043848
2025-12-05 16:57:11,851 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [526/1000] Train_MSE: 3027.864208 Val_MSE: 5762.471283 | Loss: 3254.263538
2025-12-05 16:57:11,924 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [527/1000] Train_MSE: 2902.255398 Val_MSE: 5564.613743 | Loss: 3145.277979
2025-12-05 16:57:11,996 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [528/1000] Train_MSE: 3007.217425 Val_MSE: 5576.168882 | Loss: 3199.051685
2025-12-05 16:57:12,068 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [529/1000] Train_MSE: 2898.195045 Val_MSE: 5505.223945 | Loss: 3456.202051
2025-12-05 16:57:12,137 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [530/1000] Train_MSE: 2985.141229 Val_MSE: 5708.468866 | Loss: 3232.456323
2025-12-05 16:57:12,208 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [531/1000] Train_MSE: 2884.967091 Val_MSE: 5555.215180 | Loss: 3373.650391
2025-12-05 16:57:12,278 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [532/1000] Train_MSE: 2903.373552 Val_MSE: 5580.796919 | Loss: 2934.966309
2025-12-05 16:57:12,349 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [533/1000] Train_MSE: 2899.810788 Val_MSE: 5703.663137 | Loss: 3216.090845
2025-12-05 16:57:12,421 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [534/1000] Train_MSE: 2898.666891 Val_MSE: 5654.439250 | Loss: 3241.503296
